col1,col2,col3,col4,col5,col6,sens_col
45.0,54.0,71.0,54.0,45.0,87.0,B
46.0,55.0,67.0,53.0,43.0,91.0,B
45.0,69.0,65.0,44.0,48.0,83.0,A
38.0,56.0,64.0,49.0,47.0,90.0,A
39.0,55.0,66.0,56.0,52.0,91.0,A
36.0,59.0,64.0,51.0,42.0,96.0,A
41.0,61.0,72.0,58.0,48.0,90.0,B
38.0,60.0,73.0,59.0,50.0,94.0,A
39.0,52.0,67.0,48.0,44.0,95.0,A
42.0,65.0,67.0,48.0,33.0,93.0,B
41.0,61.0,66.0,54.0,42.0,97.0,A
39.0,62.0,78.0,57.0,47.0,83.0,B
41.0,55.0,69.0,55.0,56.0,93.0,B
37.0,71.0,74.0,52.0,41.0,87.0,B
45.0,47.0,60.0,49.0,40.0,93.0,B
40.0,56.0,65.0,43.0,43.0,96.0,B
36.0,55.0,68.0,49.0,46.0,88.0,A
34.0,59.0,75.0,49.0,36.0,84.0,B
37.0,57.0,71.0,47.0,42.0,87.0,A
36.0,52.0,65.0,49.0,43.0,100.0,A
34.0,51.0,72.0,47.0,51.0,88.0,A
47.0,57.0,67.0,41.0,49.0,99.0,B
33.0,72.0,63.0,43.0,43.0,82.0,B
43.0,71.0,66.0,43.0,48.0,92.0,B
51.0,66.0,74.0,42.0,49.0,86.0,A
45.0,57.0,68.0,50.0,48.0,88.0,A
55.0,59.0,66.0,50.0,48.0,94.0,A
40.0,62.0,74.0,37.0,46.0,83.0,A
41.0,61.0,73.0,47.0,46.0,85.0,A
41.0,62.0,72.0,53.0,50.0,101.0,A
39.0,59.0,74.0,51.0,48.0,89.0,A
42.0,62.0,74.0,52.0,45.0,88.0,B
35.0,61.0,72.0,44.0,55.0,95.0,A
32.0,59.0,59.0,43.0,48.0,86.0,A
33.0,56.0,78.0,62.0,50.0,93.0,B
46.0,57.0,70.0,50.0,54.0,93.0,A
40.0,55.0,77.0,52.0,51.0,93.0,A
44.0,54.0,74.0,51.0,47.0,85.0,B
41.0,51.0,75.0,37.0,56.0,83.0,B
46.0,67.0,74.0,57.0,52.0,95.0,B
39.0,64.0,71.0,52.0,42.0,98.0,A
39.0,60.0,71.0,53.0,51.0,93.0,A
41.0,54.0,68.0,49.0,46.0,85.0,B
49.0,66.0,85.0,54.0,55.0,102.0,A
30.0,59.0,63.0,55.0,41.0,90.0,A
37.0,64.0,64.0,49.0,41.0,97.0,A
38.0,61.0,80.0,51.0,44.0,88.0,A
38.0,63.0,77.0,52.0,43.0,98.0,B
38.0,55.0,60.0,57.0,48.0,89.0,A
41.0,61.0,72.0,52.0,45.0,87.0,B
40.0,60.0,67.0,50.0,47.0,90.0,A
29.0,52.0,75.0,47.0,55.0,85.0,B
48.0,66.0,70.0,54.0,46.0,92.0,B
48.0,60.0,66.0,46.0,56.0,89.0,B
40.0,58.0,73.0,49.0,53.0,101.0,A
39.0,57.0,75.0,56.0,46.0,86.0,B
51.0,60.0,77.0,51.0,47.0,92.0,A
42.0,64.0,61.0,49.0,43.0,90.0,A
41.0,56.0,69.0,47.0,47.0,88.0,B
44.0,57.0,70.0,48.0,49.0,95.0,B
34.0,61.0,77.0,47.0,45.0,89.0,A
44.0,66.0,83.0,50.0,49.0,97.0,B
42.0,60.0,69.0,44.0,48.0,81.0,B
37.0,60.0,63.0,54.0,47.0,87.0,B
46.0,56.0,64.0,44.0,39.0,85.0,B
40.0,57.0,72.0,48.0,47.0,90.0,A
38.0,64.0,76.0,49.0,47.0,84.0,B
37.0,59.0,67.0,51.0,40.0,93.0,A
35.0,61.0,78.0,55.0,41.0,87.0,A
40.0,53.0,76.0,41.0,35.0,88.0,B
39.0,62.0,70.0,54.0,49.0,96.0,A
39.0,59.0,71.0,50.0,42.0,86.0,A
37.0,57.0,74.0,47.0,42.0,94.0,B
48.0,55.0,67.0,57.0,48.0,84.0,B
43.0,55.0,74.0,41.0,44.0,96.0,A
32.0,70.0,67.0,55.0,44.0,86.0,B
38.0,64.0,73.0,52.0,48.0,86.0,A
37.0,64.0,72.0,52.0,45.0,91.0,A
34.0,49.0,65.0,48.0,54.0,87.0,B
37.0,59.0,70.0,52.0,42.0,92.0,A
40.0,58.0,82.0,56.0,41.0,88.0,A
41.0,73.0,60.0,59.0,40.0,86.0,B
35.0,52.0,70.0,57.0,43.0,95.0,B
41.0,55.0,78.0,59.0,42.0,81.0,A
30.0,66.0,75.0,49.0,47.0,90.0,A
45.0,57.0,81.0,47.0,40.0,79.0,A
38.0,59.0,64.0,53.0,42.0,86.0,A
39.0,64.0,77.0,48.0,47.0,84.0,A
42.0,54.0,68.0,54.0,40.0,91.0,B
38.0,60.0,69.0,48.0,49.0,90.0,B
38.0,61.0,76.0,50.0,51.0,91.0,B
36.0,61.0,73.0,54.0,44.0,95.0,A
30.0,55.0,70.0,50.0,49.0,91.0,A
34.0,59.0,71.0,46.0,51.0,86.0,B
42.0,64.0,69.0,45.0,44.0,81.0,A
40.0,66.0,77.0,53.0,39.0,87.0,A
40.0,69.0,66.0,38.0,42.0,80.0,A
42.0,63.0,74.0,50.0,42.0,93.0,A
42.0,68.0,63.0,54.0,47.0,104.0,B
41.0,62.0,72.0,60.0,47.0,92.0,A
51.0,65.0,64.0,59.0,43.0,97.0,A
38.0,60.0,57.0,49.0,43.0,91.0,A
40.0,52.0,71.0,49.0,35.0,91.0,A
31.0,57.0,64.0,52.0,49.0,99.0,A
36.0,62.0,72.0,46.0,54.0,90.0,A
38.0,52.0,74.0,49.0,43.0,91.0,A
41.0,55.0,75.0,57.0,41.0,90.0,B
42.0,57.0,71.0,44.0,41.0,95.0,B
52.0,54.0,74.0,47.0,53.0,90.0,B
40.0,59.0,76.0,46.0,43.0,87.0,B
42.0,68.0,63.0,49.0,47.0,95.0,A
32.0,52.0,72.0,44.0,43.0,87.0,A
26.0,58.0,66.0,58.0,47.0,85.0,B
40.0,57.0,66.0,56.0,49.0,96.0,A
40.0,61.0,73.0,49.0,40.0,98.0,A
34.0,64.0,84.0,47.0,39.0,89.0,B
48.0,52.0,63.0,58.0,53.0,99.0,B
39.0,60.0,70.0,47.0,42.0,95.0,A
36.0,58.0,71.0,38.0,41.0,83.0,B
35.0,61.0,75.0,57.0,33.0,108.0,A
36.0,68.0,61.0,47.0,53.0,90.0,A
40.0,65.0,72.0,52.0,55.0,84.0,A
48.0,56.0,66.0,55.0,51.0,82.0,B
42.0,64.0,71.0,51.0,43.0,92.0,B
38.0,63.0,69.0,57.0,50.0,89.0,B
42.0,58.0,68.0,41.0,46.0,86.0,B
32.0,55.0,65.0,47.0,43.0,96.0,B
35.0,60.0,65.0,46.0,51.0,88.0,B
37.0,51.0,69.0,52.0,42.0,87.0,A
44.0,57.0,72.0,43.0,42.0,84.0,B
43.0,53.0,73.0,41.0,46.0,93.0,A
47.0,53.0,64.0,50.0,42.0,90.0,A
40.0,61.0,78.0,49.0,37.0,100.0,A
38.0,57.0,68.0,48.0,45.0,93.0,A
52.0,59.0,71.0,48.0,54.0,104.0,A
40.0,59.0,73.0,47.0,47.0,96.0,B
39.0,63.0,73.0,53.0,49.0,81.0,A
41.0,59.0,71.0,50.0,43.0,98.0,B
28.0,62.0,65.0,49.0,46.0,88.0,B
39.0,58.0,67.0,48.0,44.0,94.0,B
43.0,59.0,71.0,51.0,47.0,100.0,A
38.0,59.0,62.0,57.0,41.0,94.0,B
40.0,62.0,71.0,56.0,46.0,88.0,A
38.0,57.0,72.0,39.0,46.0,93.0,A
41.0,69.0,72.0,53.0,35.0,92.0,B
37.0,59.0,69.0,43.0,51.0,89.0,B
45.0,64.0,64.0,48.0,46.0,82.0,A
42.0,56.0,73.0,58.0,49.0,93.0,B
39.0,52.0,66.0,50.0,43.0,90.0,A
43.0,61.0,68.0,44.0,44.0,88.0,B
37.0,59.0,66.0,36.0,44.0,87.0,A
44.0,65.0,79.0,50.0,44.0,93.0,B
33.0,53.0,64.0,52.0,42.0,85.0,B
33.0,63.0,67.0,53.0,48.0,100.0,B
40.0,52.0,68.0,43.0,46.0,91.0,A
33.0,62.0,74.0,47.0,42.0,98.0,B
39.0,62.0,72.0,57.0,46.0,80.0,A
44.0,66.0,69.0,51.0,49.0,90.0,B
38.0,58.0,69.0,62.0,44.0,94.0,B
46.0,64.0,70.0,50.0,58.0,85.0,A
45.0,61.0,69.0,51.0,49.0,91.0,A
34.0,67.0,78.0,56.0,43.0,88.0,B
39.0,69.0,74.0,49.0,41.0,96.0,A
36.0,51.0,63.0,53.0,42.0,98.0,B
45.0,62.0,70.0,48.0,48.0,89.0,B
32.0,74.0,72.0,41.0,46.0,92.0,A
40.0,62.0,73.0,51.0,52.0,90.0,A
42.0,63.0,72.0,47.0,35.0,93.0,A
38.0,65.0,69.0,45.0,49.0,91.0,B
41.0,62.0,69.0,39.0,50.0,81.0,A
36.0,62.0,68.0,52.0,42.0,88.0,A
33.0,65.0,71.0,49.0,50.0,85.0,A
37.0,52.0,67.0,54.0,40.0,91.0,A
34.0,61.0,64.0,52.0,42.0,84.0,A
40.0,62.0,71.0,47.0,45.0,90.0,B
46.0,55.0,70.0,53.0,47.0,90.0,B
35.0,57.0,70.0,50.0,45.0,89.0,A
41.0,56.0,73.0,47.0,44.0,82.0,B
33.0,58.0,70.0,53.0,42.0,94.0,B
39.0,59.0,74.0,54.0,37.0,87.0,B
31.0,54.0,73.0,49.0,45.0,94.0,A
47.0,60.0,71.0,46.0,50.0,90.0,B
38.0,55.0,68.0,50.0,43.0,85.0,B
32.0,63.0,73.0,50.0,43.0,89.0,A
37.0,63.0,72.0,47.0,52.0,89.0,B
29.0,62.0,72.0,48.0,44.0,99.0,A
45.0,61.0,69.0,56.0,39.0,92.0,A
42.0,49.0,76.0,53.0,49.0,88.0,A
37.0,61.0,69.0,53.0,45.0,90.0,B
44.0,64.0,71.0,52.0,40.0,97.0,B
47.0,52.0,72.0,56.0,39.0,92.0,B
37.0,67.0,71.0,46.0,47.0,88.0,B
40.0,62.0,73.0,46.0,43.0,90.0,A
45.0,60.0,74.0,47.0,38.0,81.0,B
37.0,54.0,66.0,50.0,45.0,87.0,B
40.0,65.0,69.0,55.0,38.0,95.0,B
35.0,64.0,73.0,55.0,45.0,87.0,A
40.0,59.0,71.0,52.0,38.0,93.0,B
47.0,63.0,65.0,41.0,52.0,86.0,B
42.0,64.0,72.0,49.0,44.0,79.0,A
50.0,58.0,74.0,57.0,45.0,95.0,A
36.0,66.0,62.0,51.0,46.0,89.0,A
43.0,65.0,66.0,46.0,45.0,94.0,B
37.0,52.0,77.0,56.0,51.0,99.0,A
47.0,61.0,71.0,58.0,47.0,86.0,A
43.0,57.0,71.0,56.0,49.0,93.0,A
42.0,55.0,61.0,54.0,42.0,91.0,A
45.0,59.0,76.0,52.0,51.0,93.0,B
41.0,64.0,65.0,65.0,34.0,89.0,B
36.0,61.0,70.0,51.0,46.0,89.0,B
40.0,65.0,77.0,50.0,45.0,89.0,A
32.0,57.0,69.0,46.0,50.0,96.0,B
47.0,49.0,78.0,49.0,42.0,87.0,B
35.0,67.0,75.0,54.0,46.0,88.0,B
33.0,62.0,63.0,48.0,53.0,83.0,A
49.0,56.0,75.0,47.0,49.0,95.0,B
37.0,60.0,70.0,57.0,47.0,94.0,A
39.0,62.0,67.0,51.0,50.0,94.0,B
41.0,60.0,73.0,45.0,44.0,91.0,B
45.0,58.0,71.0,52.0,48.0,88.0,B
33.0,63.0,72.0,59.0,42.0,95.0,B
38.0,51.0,75.0,48.0,46.0,93.0,B
45.0,57.0,76.0,52.0,39.0,97.0,B
39.0,56.0,83.0,50.0,45.0,94.0,B
33.0,60.0,60.0,50.0,37.0,94.0,B
40.0,57.0,56.0,48.0,49.0,81.0,A
30.0,70.0,63.0,45.0,48.0,85.0,A
39.0,61.0,70.0,53.0,49.0,86.0,B
39.0,56.0,73.0,49.0,51.0,86.0,B
51.0,54.0,67.0,51.0,43.0,95.0,B
40.0,66.0,74.0,46.0,37.0,92.0,A
52.0,55.0,80.0,39.0,39.0,91.0,B
45.0,54.0,75.0,56.0,50.0,92.0,A
39.0,61.0,68.0,53.0,42.0,95.0,B
50.0,59.0,71.0,44.0,44.0,88.0,A
36.0,60.0,62.0,53.0,49.0,78.0,A
36.0,64.0,67.0,48.0,45.0,97.0,A
38.0,62.0,69.0,51.0,51.0,88.0,A
39.0,62.0,78.0,57.0,41.0,83.0,A
37.0,58.0,80.0,48.0,51.0,81.0,A
43.0,63.0,68.0,53.0,51.0,94.0,B
40.0,62.0,64.0,47.0,52.0,97.0,B
37.0,57.0,78.0,55.0,48.0,86.0,A
40.0,66.0,67.0,46.0,47.0,97.0,B
40.0,58.0,73.0,48.0,47.0,93.0,A
42.0,56.0,74.0,48.0,51.0,105.0,B
50.0,60.0,71.0,51.0,43.0,92.0,A
42.0,68.0,63.0,51.0,43.0,83.0,A
39.0,55.0,64.0,52.0,38.0,92.0,B
37.0,68.0,66.0,42.0,51.0,88.0,A
34.0,52.0,71.0,53.0,41.0,92.0,B
43.0,60.0,70.0,53.0,43.0,82.0,B
37.0,53.0,71.0,53.0,49.0,95.0,A
47.0,60.0,64.0,49.0,40.0,98.0,A
44.0,55.0,63.0,47.0,49.0,86.0,B
38.0,64.0,66.0,53.0,56.0,85.0,B
46.0,60.0,75.0,52.0,50.0,92.0,A
40.0,62.0,75.0,51.0,47.0,85.0,B
39.0,64.0,59.0,46.0,44.0,103.0,B
44.0,68.0,70.0,61.0,43.0,88.0,B
50.0,60.0,59.0,55.0,44.0,88.0,B
41.0,59.0,71.0,54.0,43.0,87.0,A
47.0,53.0,73.0,51.0,44.0,91.0,A
41.0,57.0,69.0,50.0,47.0,87.0,A
38.0,64.0,72.0,47.0,40.0,85.0,A
38.0,64.0,73.0,48.0,48.0,88.0,A
45.0,49.0,67.0,48.0,46.0,90.0,A
34.0,55.0,71.0,44.0,53.0,93.0,B
44.0,64.0,61.0,47.0,45.0,93.0,A
43.0,61.0,67.0,48.0,48.0,84.0,A
33.0,59.0,63.0,49.0,45.0,95.0,A
41.0,65.0,82.0,47.0,47.0,87.0,B
42.0,50.0,66.0,39.0,45.0,92.0,A
41.0,60.0,68.0,50.0,39.0,87.0,B
32.0,67.0,63.0,50.0,53.0,97.0,A
49.0,59.0,79.0,51.0,39.0,84.0,A
41.0,67.0,66.0,55.0,34.0,88.0,B
39.0,67.0,72.0,56.0,46.0,88.0,A
39.0,59.0,68.0,54.0,46.0,94.0,B
37.0,64.0,65.0,48.0,48.0,90.0,B
29.0,59.0,76.0,42.0,48.0,89.0,B
35.0,66.0,70.0,44.0,46.0,86.0,B
41.0,63.0,72.0,53.0,48.0,84.0,B
38.0,52.0,67.0,59.0,59.0,85.0,B
44.0,67.0,62.0,51.0,53.0,83.0,A
41.0,67.0,65.0,44.0,34.0,90.0,A
41.0,56.0,59.0,49.0,46.0,95.0,B
41.0,60.0,77.0,52.0,45.0,85.0,A
41.0,51.0,74.0,50.0,37.0,84.0,B
54.0,57.0,68.0,42.0,49.0,82.0,A
33.0,64.0,79.0,49.0,49.0,90.0,B
40.0,73.0,65.0,46.0,41.0,93.0,B
38.0,55.0,65.0,55.0,47.0,84.0,A
41.0,56.0,71.0,58.0,39.0,92.0,A
43.0,65.0,72.0,52.0,34.0,96.0,B
40.0,58.0,78.0,54.0,48.0,91.0,B
51.0,56.0,72.0,39.0,37.0,90.0,A
48.0,56.0,68.0,47.0,43.0,84.0,A
48.0,60.0,73.0,50.0,44.0,85.0,B
36.0,61.0,80.0,51.0,45.0,87.0,A
43.0,61.0,67.0,56.0,40.0,90.0,B
45.0,62.0,77.0,42.0,49.0,102.0,A
39.0,66.0,67.0,51.0,35.0,83.0,A
30.0,53.0,69.0,42.0,47.0,85.0,B
37.0,57.0,72.0,45.0,50.0,89.0,A
35.0,53.0,59.0,48.0,40.0,103.0,A
47.0,60.0,60.0,49.0,41.0,84.0,A
42.0,59.0,77.0,48.0,47.0,93.0,B
40.0,64.0,70.0,52.0,40.0,99.0,A
39.0,60.0,68.0,54.0,53.0,83.0,B
44.0,62.0,68.0,56.0,43.0,89.0,A
39.0,68.0,69.0,39.0,37.0,89.0,A
45.0,62.0,67.0,53.0,42.0,95.0,B
38.0,58.0,63.0,45.0,55.0,90.0,A
43.0,64.0,70.0,47.0,49.0,87.0,B
50.0,64.0,73.0,48.0,43.0,88.0,B
35.0,52.0,80.0,52.0,39.0,88.0,A
46.0,63.0,56.0,57.0,49.0,90.0,B
37.0,69.0,76.0,48.0,45.0,92.0,B
36.0,62.0,71.0,47.0,57.0,94.0,B
42.0,58.0,68.0,50.0,43.0,83.0,B
57.0,63.0,76.0,44.0,39.0,96.0,B
42.0,61.0,73.0,56.0,46.0,89.0,B
40.0,62.0,71.0,45.0,46.0,90.0,A
39.0,61.0,70.0,47.0,42.0,86.0,B
41.0,65.0,64.0,49.0,49.0,96.0,A
44.0,63.0,74.0,50.0,46.0,87.0,A
37.0,57.0,74.0,60.0,40.0,93.0,B
42.0,60.0,68.0,57.0,47.0,90.0,A
42.0,65.0,66.0,52.0,46.0,89.0,A
38.0,51.0,64.0,46.0,46.0,96.0,B
31.0,64.0,71.0,46.0,47.0,88.0,A
38.0,56.0,76.0,49.0,44.0,89.0,A
36.0,60.0,80.0,52.0,50.0,88.0,A
46.0,61.0,75.0,49.0,42.0,83.0,B
28.0,64.0,68.0,50.0,45.0,95.0,A
29.0,61.0,71.0,57.0,48.0,89.0,A
35.0,68.0,68.0,54.0,50.0,98.0,B
43.0,55.0,70.0,51.0,43.0,95.0,B
39.0,69.0,71.0,48.0,46.0,92.0,B
43.0,63.0,63.0,51.0,43.0,86.0,A
40.0,69.0,82.0,54.0,49.0,89.0,A
52.0,58.0,70.0,50.0,47.0,89.0,B
39.0,59.0,69.0,54.0,45.0,87.0,A
36.0,64.0,73.0,61.0,45.0,93.0,B
35.0,56.0,73.0,47.0,51.0,101.0,A
43.0,55.0,75.0,52.0,49.0,94.0,B
42.0,53.0,71.0,49.0,42.0,88.0,B
40.0,64.0,70.0,51.0,39.0,93.0,A
46.0,68.0,75.0,57.0,36.0,88.0,A
53.0,65.0,68.0,56.0,46.0,100.0,B
54.0,57.0,67.0,50.0,40.0,88.0,B
30.0,55.0,66.0,51.0,45.0,88.0,A
47.0,56.0,63.0,53.0,49.0,88.0,B
41.0,66.0,74.0,54.0,49.0,92.0,A
47.0,61.0,72.0,53.0,47.0,89.0,A
31.0,67.0,78.0,50.0,45.0,89.0,B
36.0,67.0,61.0,46.0,50.0,90.0,A
50.0,65.0,71.0,51.0,49.0,92.0,B
46.0,61.0,72.0,53.0,47.0,84.0,A
30.0,54.0,61.0,52.0,43.0,82.0,B
42.0,65.0,77.0,45.0,46.0,83.0,B
46.0,56.0,75.0,52.0,53.0,87.0,B
39.0,51.0,76.0,42.0,43.0,94.0,B
39.0,66.0,65.0,49.0,51.0,93.0,B
45.0,53.0,78.0,46.0,43.0,87.0,B
44.0,60.0,78.0,51.0,43.0,86.0,B
44.0,52.0,74.0,58.0,54.0,97.0,A
39.0,47.0,75.0,60.0,57.0,90.0,A
36.0,60.0,71.0,52.0,47.0,85.0,B
37.0,67.0,61.0,48.0,38.0,94.0,B
41.0,53.0,74.0,47.0,34.0,87.0,A
39.0,60.0,66.0,45.0,46.0,93.0,B
36.0,60.0,74.0,46.0,42.0,91.0,A
32.0,66.0,69.0,51.0,40.0,88.0,A
41.0,57.0,60.0,41.0,42.0,94.0,B
42.0,66.0,69.0,61.0,42.0,89.0,A
41.0,59.0,77.0,44.0,41.0,99.0,A
40.0,65.0,75.0,56.0,46.0,90.0,B
38.0,57.0,66.0,48.0,50.0,98.0,A
38.0,62.0,65.0,50.0,40.0,89.0,B
31.0,64.0,63.0,47.0,50.0,83.0,B
34.0,56.0,71.0,47.0,41.0,85.0,A
36.0,60.0,69.0,48.0,44.0,90.0,A
46.0,71.0,74.0,50.0,45.0,87.0,A
48.0,59.0,66.0,62.0,40.0,96.0,B
39.0,54.0,64.0,50.0,42.0,90.0,B
35.0,59.0,61.0,57.0,44.0,96.0,A
45.0,56.0,64.0,46.0,46.0,93.0,B
41.0,61.0,64.0,51.0,42.0,80.0,B
29.0,71.0,72.0,55.0,50.0,90.0,B
47.0,64.0,74.0,56.0,42.0,96.0,B
35.0,61.0,67.0,52.0,51.0,88.0,A
44.0,57.0,74.0,50.0,47.0,86.0,B
37.0,54.0,66.0,50.0,36.0,88.0,B
43.0,61.0,68.0,56.0,49.0,93.0,A
42.0,62.0,73.0,47.0,46.0,95.0,B
33.0,53.0,70.0,46.0,41.0,85.0,A
36.0,57.0,64.0,52.0,43.0,86.0,B
30.0,56.0,65.0,59.0,42.0,90.0,B
41.0,68.0,65.0,46.0,40.0,84.0,A
37.0,60.0,70.0,52.0,45.0,99.0,B
35.0,63.0,64.0,55.0,46.0,96.0,A
47.0,67.0,69.0,57.0,50.0,84.0,B
36.0,54.0,69.0,55.0,45.0,84.0,B
37.0,64.0,71.0,51.0,35.0,92.0,A
42.0,71.0,66.0,47.0,49.0,89.0,A
35.0,58.0,74.0,49.0,43.0,85.0,A
37.0,63.0,66.0,49.0,40.0,98.0,A
34.0,62.0,68.0,45.0,45.0,89.0,A
34.0,61.0,67.0,50.0,53.0,92.0,B
37.0,48.0,68.0,51.0,50.0,88.0,A
43.0,51.0,70.0,53.0,43.0,91.0,A
40.0,56.0,73.0,52.0,38.0,89.0,A
37.0,53.0,74.0,54.0,46.0,96.0,A
40.0,57.0,72.0,53.0,46.0,90.0,A
38.0,60.0,75.0,51.0,46.0,89.0,A
39.0,53.0,71.0,49.0,46.0,96.0,B
43.0,61.0,66.0,42.0,38.0,91.0,B
39.0,66.0,62.0,44.0,33.0,94.0,B
42.0,61.0,75.0,58.0,41.0,91.0,B
37.0,62.0,60.0,48.0,38.0,86.0,A
45.0,50.0,68.0,45.0,50.0,91.0,B
38.0,67.0,77.0,46.0,49.0,90.0,A
31.0,64.0,76.0,44.0,43.0,87.0,B
32.0,50.0,70.0,52.0,38.0,78.0,B
43.0,60.0,72.0,39.0,48.0,93.0,A
38.0,59.0,69.0,46.0,42.0,88.0,B
47.0,55.0,72.0,53.0,50.0,86.0,B
44.0,57.0,60.0,49.0,45.0,87.0,B
46.0,55.0,73.0,54.0,51.0,92.0,A
28.0,57.0,62.0,47.0,41.0,92.0,B
44.0,62.0,70.0,44.0,52.0,85.0,A
50.0,64.0,71.0,47.0,40.0,80.0,B
37.0,55.0,74.0,51.0,45.0,89.0,A
37.0,58.0,66.0,53.0,37.0,96.0,A
31.0,63.0,71.0,47.0,51.0,73.0,A
39.0,60.0,70.0,49.0,41.0,87.0,B
38.0,59.0,63.0,43.0,39.0,92.0,A
44.0,50.0,69.0,56.0,36.0,88.0,B
54.0,59.0,72.0,49.0,49.0,97.0,B
39.0,59.0,65.0,54.0,35.0,88.0,A
30.0,64.0,71.0,55.0,50.0,88.0,A
40.0,63.0,67.0,51.0,42.0,92.0,B
45.0,58.0,74.0,51.0,41.0,93.0,B
41.0,62.0,72.0,40.0,44.0,87.0,A
41.0,60.0,69.0,53.0,42.0,98.0,A
39.0,55.0,66.0,63.0,36.0,89.0,A
45.0,55.0,67.0,46.0,44.0,95.0,A
42.0,63.0,69.0,50.0,53.0,89.0,B
33.0,58.0,74.0,55.0,50.0,86.0,B
45.0,60.0,68.0,57.0,50.0,87.0,B
40.0,54.0,65.0,49.0,36.0,89.0,A
36.0,67.0,63.0,54.0,41.0,90.0,B
41.0,60.0,83.0,54.0,52.0,86.0,B
46.0,65.0,75.0,48.0,50.0,95.0,A
39.0,60.0,72.0,42.0,43.0,90.0,A
40.0,60.0,75.0,51.0,49.0,91.0,A
38.0,57.0,74.0,48.0,46.0,88.0,B
44.0,59.0,79.0,59.0,44.0,88.0,B
39.0,58.0,70.0,52.0,48.0,85.0,B
45.0,56.0,73.0,53.0,48.0,96.0,B
35.0,62.0,82.0,53.0,45.0,89.0,B
45.0,56.0,67.0,48.0,42.0,87.0,A
39.0,58.0,72.0,52.0,46.0,86.0,B
47.0,55.0,72.0,51.0,49.0,82.0,B
34.0,61.0,65.0,57.0,41.0,90.0,A
35.0,74.0,73.0,52.0,38.0,93.0,A
36.0,57.0,78.0,53.0,53.0,93.0,B
39.0,56.0,65.0,47.0,49.0,97.0,B
48.0,63.0,64.0,46.0,44.0,93.0,A
44.0,58.0,72.0,50.0,40.0,96.0,A
43.0,55.0,63.0,59.0,36.0,91.0,A
34.0,57.0,63.0,46.0,43.0,92.0,A
40.0,63.0,68.0,52.0,47.0,97.0,B
43.0,60.0,72.0,49.0,45.0,93.0,B
42.0,56.0,70.0,51.0,43.0,85.0,B
36.0,64.0,76.0,58.0,48.0,87.0,A
35.0,65.0,74.0,49.0,60.0,105.0,B
41.0,53.0,67.0,52.0,49.0,89.0,B
45.0,67.0,60.0,44.0,47.0,90.0,A
43.0,67.0,76.0,51.0,45.0,86.0,A
54.0,49.0,68.0,44.0,43.0,97.0,A
39.0,66.0,69.0,43.0,43.0,94.0,A
53.0,55.0,70.0,48.0,50.0,93.0,A
41.0,67.0,65.0,46.0,47.0,92.0,A
32.0,61.0,74.0,46.0,45.0,103.0,B
44.0,60.0,77.0,53.0,56.0,100.0,A
42.0,57.0,69.0,46.0,38.0,95.0,B
45.0,63.0,65.0,55.0,45.0,91.0,B
39.0,54.0,72.0,44.0,42.0,96.0,B
39.0,65.0,61.0,49.0,49.0,95.0,A
44.0,52.0,73.0,47.0,42.0,88.0,B
43.0,59.0,72.0,60.0,48.0,82.0,A
42.0,63.0,69.0,50.0,39.0,94.0,B
31.0,64.0,69.0,55.0,51.0,96.0,A
50.0,57.0,70.0,41.0,50.0,98.0,A
42.0,53.0,72.0,52.0,40.0,96.0,B
35.0,61.0,73.0,48.0,54.0,88.0,B
42.0,61.0,72.0,59.0,39.0,87.0,A
30.0,54.0,64.0,53.0,37.0,89.0,A
49.0,60.0,73.0,52.0,45.0,80.0,A
37.0,62.0,70.0,43.0,47.0,92.0,B
45.0,65.0,71.0,60.0,53.0,88.0,B
43.0,56.0,63.0,47.0,43.0,94.0,B
37.0,68.0,68.0,53.0,41.0,87.0,B
40.0,58.0,71.0,57.0,47.0,89.0,B
33.0,53.0,81.0,39.0,48.0,98.0,A
49.0,63.0,78.0,57.0,48.0,89.0,B
47.0,63.0,77.0,59.0,53.0,84.0,A
38.0,57.0,73.0,54.0,45.0,88.0,A
37.0,62.0,73.0,45.0,50.0,89.0,B
36.0,61.0,71.0,50.0,52.0,90.0,A
42.0,55.0,72.0,54.0,43.0,90.0,A
36.0,59.0,67.0,48.0,50.0,83.0,A
39.0,57.0,64.0,49.0,52.0,88.0,A
38.0,55.0,72.0,50.0,52.0,90.0,B
38.0,66.0,74.0,61.0,47.0,96.0,A
37.0,59.0,71.0,48.0,50.0,76.0,A
40.0,54.0,71.0,46.0,40.0,88.0,B
54.0,58.0,81.0,50.0,44.0,87.0,A
37.0,60.0,65.0,53.0,44.0,96.0,B
38.0,65.0,69.0,49.0,38.0,99.0,A
47.0,54.0,65.0,49.0,53.0,102.0,B
37.0,49.0,69.0,51.0,49.0,86.0,B
42.0,63.0,78.0,40.0,43.0,91.0,A
39.0,58.0,76.0,52.0,42.0,89.0,A
32.0,62.0,64.0,55.0,46.0,87.0,A
48.0,55.0,65.0,51.0,44.0,82.0,B
33.0,54.0,64.0,52.0,39.0,95.0,B
41.0,51.0,76.0,46.0,53.0,93.0,A
43.0,60.0,71.0,43.0,47.0,80.0,A
41.0,63.0,68.0,52.0,57.0,88.0,A
45.0,54.0,72.0,48.0,44.0,95.0,B
47.0,48.0,64.0,43.0,48.0,91.0,A
43.0,51.0,76.0,52.0,49.0,91.0,A
50.0,67.0,68.0,38.0,46.0,95.0,A
